trait,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,time
current,0.5771,6.2737,2.8074,0.312,2.6001,1.7567,3.1942,0.5403,2022-10-18 08:43:09.811000+00:00
current,0.6418,6.9031,5.7656,0.5656,1.6359,2.0224,3.1067,0.4836,2022-10-18 08:43:11.702000+00:00
current,0.0,3.6698,4.3416,0.7697,1.7786,1.9773,2.5986,0.6827,2022-10-18 08:43:13.593000+00:00
current,0.2673,5.7682,1.4123,1.4171,2.8647,1.4867,2.6569,0.6773,2022-10-18 08:43:15.484000+00:00
current,0.8612,3.2599,1.9445,1.1431,2.4098,0.7684,2.8536,0.5967,2022-10-18 08:43:17.375000+00:00
current,0.8188,0.374,4.0641,1.1624,1.9937,1.0727,3.1208,0.5572,2022-10-18 08:43:19.266000+00:00
current,1.0534,0.679,4.2939,1.3479,1.9095,1.1517,2.8821,0.6266,2022-10-18 08:43:21.157000+00:00
current,0.9514,2.5894,3.6497,1.222,1.5559,1.3716,2.4624,0.6573,2022-10-18 08:43:23.048000+00:00
current,0.2687,2.5544,2.4072,1.4231,1.4579,1.7854,2.4251,0.5589,2022-10-18 08:43:24.939000+00:00
current,1.395,3.9652,0.828,1.7016,1.9935,1.6254,1.3571,0.5849,2022-10-18 08:43:26.830000+00:00
current,1.7554,4.5085,0.4534,1.9068,2.2395,1.984,2.5213,0.604,2022-10-18 08:43:28.721000+00:00
current,2.168,5.5927,0.0,2.3914,2.9937,1.9121,2.2197,0.5805,2022-10-18 08:43:30.612000+00:00
current,1.9734,8.0272,0.2854,2.8473,2.5528,1.5693,3.7014,0.5187,2022-10-18 08:43:32.503000+00:00
current,2.4498,6.4905,0.5059,2.8634,2.8155,1.5399,3.9123,0.6213,2022-10-18 08:43:34.394000+00:00
current,1.7255,6.513,0.9804,2.4584,2.7654,1.6741,3.6142,0.5922,2022-10-18 08:43:36.285000+00:00
current,1.5931,3.0905,0.2195,3.4677,2.2641,1.727,3.7779,0.5624,2022-10-18 08:43:38.176000+00:00
current,1.9292,5.4363,0.4022,2.847,2.4244,1.3814,3.1024,0.5739,2022-10-18 08:43:40.067000+00:00
current,1.6003,4.756,1.98,2.648,2.4356,1.5353,3.216,0.5367,2022-10-18 08:43:41.958000+00:00
current,2.0146,4.7909,0.021,2.8035,2.7202,1.7689,3.13,0.5115,2022-10-18 08:43:43.849000+00:00
current,2.1071,4.2022,0.0,2.7443,2.8273,1.3744,3.6355,0.5461,2022-10-18 08:43:45.740000+00:00
current,2.1468,3.0923,0.0,2.6731,2.7945,0.8889,4.0878,0.6277,2022-10-18 08:43:47.631000+00:00
current,1.7531,4.4359,0.0,2.6762,2.8756,0.5866,2.9594,0.7111,2022-10-18 08:43:49.522000+00:00
current,1.9182,5.3401,1.7833,2.8059,2.3645,0.6985,3.4316,0.7324,2022-10-18 08:43:51.413000+00:00
current,2.7727,4.322,0.0181,2.2618,2.0663,0.6271,3.2777,0.7777,2022-10-18 08:43:53.304000+00:00
current,2.7301,7.1432,0.0,2.4427,1.5214,0.7839,3.3286,0.5714,2022-10-18 08:43:55.195000+00:00
current,2.8675,8.2463,0.0,2.3786,0.9014,0.8357,2.7757,0.5203,2022-10-18 08:43:57.086000+00:00
current,3.0594,10.4756,0.0,2.5301,0.6765,1.2184,2.9808,0.5904,2022-10-18 08:43:58.977000+00:00
current,2.3784,6.7985,0.0,2.4139,0.7321,0.9245,2.3089,0.5669,2022-10-18 08:44:00.868000+00:00
current,2.2329,5.5131,0.0,1.9248,0.1558,0.7142,2.3334,0.4426,2022-10-18 08:44:02.759000+00:00
current,2.0879,6.9723,0.6414,2.0676,0.8064,0.9588,2.5056,0.4433,2022-10-18 08:44:04.650000+00:00
current,1.0511,4.6985,0.1329,1.515,0.8862,0.0,2.2324,0.4551,2022-10-18 08:44:06.541000+00:00
current,1.4641,3.9774,0.0,1.6649,1.6652,0.1343,3.2719,0.5403,2022-10-18 08:44:08.432000+00:00
current,1.0408,2.3246,0.0,2.4963,1.7234,0.2509,3.2337,0.4911,2022-10-18 08:44:10.323000+00:00
current,1.4043,3.173,0.0,2.157,1.8087,0.6579,2.8625,0.485,2022-10-18 08:44:12.214000+00:00
current,1.0673,2.7286,1.6736,1.7404,0.9872,1.0299,1.6651,0.6071,2022-10-18 08:44:14.105000+00:00
current,2.0576,1.2358,1.1569,1.748,0.6687,0.6476,1.9626,0.5253,2022-10-18 08:44:15.996000+00:00
current,1.8767,4.3807,0.363,1.576,0.7916,0.8149,2.3635,0.5151,2022-10-18 08:44:17.887000+00:00
current,2.7302,5.4434,0.5947,1.6382,0.8508,0.58,1.5742,0.4212,2022-10-18 08:44:19.778000+00:00
current,2.531,6.3666,1.658,1.3699,0.3941,1.1957,1.9359,0.3553,2022-10-18 08:44:21.669000+00:00
current,2.4068,6.494,2.9309,0.9658,0.9422,0.8204,1.0675,0.3137,2022-10-18 08:44:23.560000+00:00
current,3.0434,7.6847,2.8478,0.0,0.9983,1.0434,1.0932,0.3991,2022-10-18 08:44:25.451000+00:00
current,2.4688,8.2666,4.9383,0.0,0.6755,0.8727,0.7561,0.5247,2022-10-18 08:44:27.342000+00:00
current,2.3986,4.9132,5.6323,0.0,0.3585,1.0642,1.7853,0.682,2022-10-18 08:44:29.233000+00:00
current,2.5616,8.0653,5.5199,0.3514,0.5303,1.6041,2.2731,0.6959,2022-10-18 08:44:31.124000+00:00
current,2.6456,10.633,5.3691,0.6336,0.5109,2.094,2.0805,0.6885,2022-10-18 08:44:33.015000+00:00
current,2.5545,9.3385,2.6773,0.918,0.4442,2.1746,1.0842,0.731,2022-10-18 08:44:34.906000+00:00
current,2.4091,6.2031,2.1,1.1912,0.2051,1.7404,1.6856,0.6659,2022-10-18 08:44:36.797000+00:00
current,2.7128,4.3249,1.0461,0.9605,0.3075,1.9092,1.5852,0.6359,2022-10-18 08:44:38.688000+00:00
current,2.6768,2.6882,1.0511,0.2982,0.9961,1.2589,0.9928,0.6153,2022-10-18 08:44:40.579000+00:00
current,3.0092,3.432,0.2989,0.3259,0.9579,1.3035,1.6279,0.5796,2022-10-18 08:44:42.470000+00:00
current,3.0429,2.9475,0.0,0.0,0.9307,1.5806,0.9248,0.5838,2022-10-18 08:44:44.361000+00:00
current,3.1926,2.1861,0.5603,0.0439,0.1475,1.4462,0.8751,0.6721,2022-10-18 08:44:46.252000+00:00
current,3.5506,3.5238,0.0,0.1118,0.0,1.4284,0.8514,0.6741,2022-10-18 08:44:48.143000+00:00
current,3.2059,3.5263,2.3359,0.9143,0.0,0.8606,0.2706,0.7113,2022-10-18 08:44:50.034000+00:00
current,3.5501,5.2784,1.1884,1.3683,0.0838,1.9494,0.0796,0.6242,2022-10-18 08:44:51.925000+00:00
current,3.2762,5.2095,1.4015,1.5195,0.0,1.1683,0.4897,0.719,2022-10-18 08:44:53.816000+00:00
current,2.4552,8.0062,0.0,1.2809,0.0762,0.9735,1.1505,0.6898,2022-10-18 08:44:55.707000+00:00
current,2.2112,11.4233,0.0,0.7597,0.3089,1.1105,1.8273,0.7244,2022-10-18 08:44:57.598000+00:00
current,1.8098,11.2266,0.6969,1.5159,1.238,0.5036,2.4443,0.6162,2022-10-18 08:44:59.489000+00:00
current,1.9558,10.1442,0.1343,1.4371,1.1981,1.1239,3.1697,0.6403,2022-10-18 08:45:01.380000+00:00
current,1.7819,9.5827,0.0,1.5406,1.5688,1.8466,3.0467,0.5015,2022-10-18 08:45:03.271000+00:00
current,1.8163,10.916,1.3857,1.2289,0.9986,1.6367,2.365,0.5831,2022-10-18 08:45:05.162000+00:00
current,2.2568,11.8102,4.0381,1.8115,0.8245,0.9612,2.4615,0.5126,2022-10-18 08:45:07.053000+00:00
current,2.8711,8.0755,3.5612,1.425,0.5365,1.0267,2.4645,0.5786,2022-10-18 08:45:08.944000+00:00
current,2.8728,8.7368,1.2671,1.2585,0.7049,1.0142,2.8044,0.6018,2022-10-18 08:45:10.835000+00:00
current,3.2407,7.7885,1.1393,1.3831,0.8754,1.3623,2.5423,0.4908,2022-10-18 08:45:12.726000+00:00
current,2.9884,8.0223,1.1305,1.7097,0.7497,1.574,2.1371,0.5122,2022-10-18 08:45:14.617000+00:00
current,2.1211,7.7766,1.4043,1.5355,1.5949,1.5372,1.792,0.5213,2022-10-18 08:45:16.508000+00:00
current,1.5178,6.9065,2.4555,1.5227,0.9397,1.2204,1.451,0.5036,2022-10-18 08:45:18.399000+00:00
current,1.4292,4.0512,3.6489,1.2594,0.9645,1.6625,1.4068,0.463,2022-10-18 08:45:20.290000+00:00
current,1.8074,1.6117,2.7082,1.2211,1.2774,1.2697,0.8611,0.4756,2022-10-18 08:45:22.181000+00:00
current,1.6912,1.5537,2.9981,1.3961,1.6994,1.4334,1.2768,0.5362,2022-10-18 08:45:24.072000+00:00
current,2.2235,1.7351,3.3237,1.8973,1.7087,1.6878,1.0874,0.5072,2022-10-18 08:45:25.963000+00:00
current,3.0009,2.0158,5.6036,1.8679,2.0699,1.6156,1.4617,0.5322,2022-10-18 08:45:27.854000+00:00
current,2.4441,2.8038,6.5771,1.3863,1.9472,1.4664,1.5642,0.5222,2022-10-18 08:45:29.745000+00:00
current,3.3349,1.7424,5.5559,1.9555,1.9879,1.2831,0.6991,0.4998,2022-10-18 08:45:31.636000+00:00
current,2.3998,0.0,3.9083,2.1284,2.151,1.4032,0.3293,0.407,2022-10-18 08:45:33.527000+00:00
current,3.1675,2.0346,3.371,2.1859,1.9918,1.1105,1.1397,0.4716,2022-10-18 08:45:35.418000+00:00
current,2.9889,3.307,3.5357,2.7245,2.0794,1.1929,1.5181,0.5323,2022-10-18 08:45:37.309000+00:00
current,2.7361,2.3909,3.2857,3.1205,1.6234,0.7406,1.6834,0.5928,2022-10-18 08:45:39.200000+00:00
current,2.6124,4.1379,2.2707,2.5651,1.4072,0.4586,1.3502,0.5604,2022-10-18 08:45:41.091000+00:00
current,2.1352,2.6445,1.4049,2.3682,1.1884,0.0522,0.8489,0.498,2022-10-18 08:45:42.982000+00:00
current,2.7689,3.313,2.8284,1.7632,0.8523,0.077,1.0521,0.5163,2022-10-18 08:45:44.873000+00:00
current,2.326,3.9349,0.6591,1.6884,0.982,0.1944,1.0365,0.4946,2022-10-18 08:45:46.764000+00:00
current,1.9862,3.0704,2.5478,1.7336,1.0795,0.0,1.4801,0.5369,2022-10-18 08:45:48.655000+00:00
current,1.304,4.1401,2.7689,1.0687,0.7628,0.0,1.6255,0.5473,2022-10-18 08:45:50.546000+00:00
current,0.9897,2.1727,1.9076,1.0399,0.7891,0.0054,1.554,0.42,2022-10-18 08:45:52.437000+00:00
current,0.7209,2.4804,2.1876,0.8893,0.2647,0.0,1.5105,0.3842,2022-10-18 08:45:54.328000+00:00
current,0.4479,2.7629,3.5806,1.304,0.0,0.0,0.5877,0.5131,2022-10-18 08:45:56.219000+00:00
current,0.4756,1.2513,3.977,1.8781,0.9784,0.3311,0.0523,0.5971,2022-10-18 08:45:58.110000+00:00
current,0.0667,2.736,3.2917,2.2107,0.6913,0.0,1.2589,0.5582,2022-10-18 08:46:00.001000+00:00
current,0.9502,4.8736,2.8304,2.0271,0.6498,0.0,1.7375,0.5909,2022-10-18 08:46:01.892000+00:00
current,0.9382,4.8605,2.6984,2.2329,1.2425,0.0,1.8973,0.5328,2022-10-18 08:46:03.783000+00:00
current,1.1708,5.0834,3.4239,1.9884,1.3939,0.0507,2.6522,0.4255,2022-10-18 08:46:05.674000+00:00
current,1.6054,4.6921,1.5427,1.6116,1.1481,0.0545,3.501,0.4474,2022-10-18 08:46:07.565000+00:00
current,2.5339,4.6446,1.1615,1.2871,1.2985,0.0,4.3746,0.3352,2022-10-18 08:46:09.456000+00:00
current,2.8545,3.9167,1.3879,1.6631,1.7257,0.0,4.0142,0.3492,2022-10-18 08:46:11.347000+00:00
current,2.6081,4.1091,1.6523,2.2278,1.0895,0.0,3.2501,0.358,2022-10-18 08:46:13.238000+00:00
current,2.0054,3.845,1.4334,2.0858,0.9431,0.0,3.1717,0.4343,2022-10-18 08:46:15.129000+00:00
current,2.1146,6.6987,1.8493,2.2337,0.8857,0.3099,2.8178,0.4846,2022-10-18 08:46:17.020000+00:00
current,2.5475,6.2211,0.0,1.9185,2.2103,0.278,2.7035,0.4578,2022-10-18 08:46:18.911000+00:00
current,2.5119,4.5968,0.0,2.1505,1.7162,0.0,3.2598,0.3919,2022-10-18 08:46:20.802000+00:00
current,2.4445,1.8618,0.2908,1.4982,1.9488,0.0,2.8899,0.4237,2022-10-18 08:46:22.693000+00:00
current,2.4523,3.8678,0.6344,1.8777,2.5615,0.0,2.2721,0.5049,2022-10-18 08:46:24.584000+00:00
current,1.4969,6.3842,0.7916,2.2402,2.6538,0.0,1.8547,0.5654,2022-10-18 08:46:26.475000+00:00
current,1.5685,4.3762,0.0,1.9157,2.608,0.0,2.4151,0.7038,2022-10-18 08:46:28.366000+00:00
current,1.9035,5.482,0.0,2.3311,3.2749,0.0,1.9324,0.6831,2022-10-18 08:46:30.257000+00:00
current,1.8457,6.341,0.0,1.1605,2.5979,0.0,1.9885,0.576,2022-10-18 08:46:32.148000+00:00
current,2.3337,6.2729,0.3532,1.0542,2.3069,0.0,1.0389,0.595,2022-10-18 08:46:34.039000+00:00
current,2.7884,4.3624,0.0,1.3923,1.8677,0.0,0.9355,0.764,2022-10-18 08:46:35.930000+00:00
current,2.4304,5.2948,0.3942,1.3354,1.6579,0.2087,0.7342,0.5138,2022-10-18 08:46:37.821000+00:00
current,2.5451,7.4614,2.1215,0.7205,1.6851,0.7147,0.5942,0.543,2022-10-18 08:46:39.712000+00:00
current,2.4639,9.5559,1.9425,0.8328,1.888,1.008,0.205,0.5799,2022-10-18 08:46:41.603000+00:00
current,1.434,9.9931,3.7047,0.587,2.5025,0.3762,0.4415,0.4349,2022-10-18 08:46:43.494000+00:00
current,1.3578,10.9623,3.3108,1.1153,1.8444,0.4998,0.5122,0.4168,2022-10-18 08:46:45.385000+00:00
current,0.8994,7.4465,3.7261,0.5144,2.0763,0.0,0.7478,0.2183,2022-10-18 08:46:47.276000+00:00
current,1.0249,8.2408,5.9442,0.5757,2.0928,0.0491,0.8647,0.1767,2022-10-18 08:46:49.167000+00:00
current,1.3915,8.9794,6.6661,0.1075,1.5196,0.5146,1.1678,0.2876,2022-10-18 08:46:51.058000+00:00
current,1.3054,8.1013,6.2592,0.2489,0.7894,0.3981,1.3142,0.1341,2022-10-18 08:46:52.949000+00:00
current,0.9127,7.9924,5.2966,0.0,1.7764,0.5008,0.727,0.1036,2022-10-18 08:46:54.840000+00:00
current,1.0831,6.8872,6.535,0.0273,2.1741,1.2233,0.9561,0.0,2022-10-18 08:46:56.731000+00:00
current,2.2573,4.2191,7.0451,0.0,2.3423,1.3856,0.603,0.1736,2022-10-18 08:46:58.622000+00:00
current,1.1817,5.361,7.5975,0.0,2.1181,1.8219,1.6071,0.24,2022-10-18 08:47:00.513000+00:00
current,1.3247,8.4737,7.4524,0.0557,2.3609,1.7073,1.8473,0.2394,2022-10-18 08:47:02.404000+00:00
current,1.0946,6.7628,8.1842,0.4277,2.5675,1.7463,2.3588,0.1784,2022-10-18 08:47:04.295000+00:00
current,0.9419,6.7741,6.6705,0.5493,2.3836,1.7199,2.1181,0.1942,2022-10-18 08:47:06.186000+00:00
current,0.953,4.4922,5.5455,0.5654,3.355,0.9108,1.9313,0.1882,2022-10-18 08:47:08.077000+00:00
current,0.8524,4.9821,4.3051,1.0479,3.4185,0.218,2.2203,0.1742,2022-10-18 08:47:09.968000+00:00
current,1.1987,4.0098,5.0625,0.7706,2.6034,0.5841,2.2709,0.0554,2022-10-18 08:47:11.859000+00:00
current,1.1208,3.9473,4.1661,1.0096,2.894,1.4717,1.916,0.1158,2022-10-18 08:47:13.750000+00:00
current,0.1636,5.7436,3.2112,0.918,2.3381,1.6319,1.714,0.0,2022-10-18 08:47:15.641000+00:00
current,0.892,6.2214,3.4942,1.7167,2.0155,2.3803,2.929,0.0,2022-10-18 08:47:17.532000+00:00
current,1.4781,5.9795,2.3354,1.3809,2.7684,2.0419,2.4101,0.0122,2022-10-18 08:47:19.423000+00:00
current,1.2036,4.4363,3.1398,1.0043,2.3232,2.3161,1.7316,0.134,2022-10-18 08:47:21.314000+00:00
current,1.2599,5.7051,2.5662,0.9839,1.9002,2.8306,2.1412,0.0069,2022-10-18 08:47:23.205000+00:00
current,1.85,3.8939,4.4634,0.926,2.0812,2.722,2.1989,0.0375,2022-10-18 08:47:25.096000+00:00
current,2.2958,6.2566,6.12,1.0148,1.4223,2.7608,2.7556,0.0565,2022-10-18 08:47:26.987000+00:00
current,2.8469,6.3972,7.994,1.0379,1.0436,2.6321,3.4614,0.2085,2022-10-18 08:47:28.878000+00:00
current,2.8888,4.6587,6.2673,1.0211,1.5787,1.8979,2.6914,0.2456,2022-10-18 08:47:30.769000+00:00
current,3.109,2.3095,5.7451,1.5082,1.9426,1.8218,3.3272,0.1731,2022-10-18 08:47:32.660000+00:00
current,3.6025,2.1311,6.9061,1.9457,1.456,1.4851,2.6904,0.1493,2022-10-18 08:47:34.551000+00:00
current,3.2373,1.9236,8.7384,1.883,1.6666,1.525,1.991,0.0887,2022-10-18 08:47:36.442000+00:00
current,3.2707,3.0692,6.4096,1.7784,1.5891,1.4603,1.6198,0.1415,2022-10-18 08:47:38.333000+00:00
current,2.1056,1.6781,7.0225,1.7661,1.9171,1.1844,2.5269,0.0521,2022-10-18 08:47:40.224000+00:00
current,1.3189,3.3903,6.9981,1.8692,1.5489,1.0406,2.2002,0.1518,2022-10-18 08:47:42.115000+00:00
current,1.5716,0.0,7.1178,1.2206,1.4145,1.6897,1.5643,0.2006,2022-10-18 08:47:44.006000+00:00
current,1.8695,0.2845,5.5592,1.6985,1.3104,1.6537,1.3877,0.1312,2022-10-18 08:47:45.897000+00:00
current,1.6573,0.0,4.9461,1.965,1.8485,1.4854,1.8451,0.0118,2022-10-18 08:47:47.788000+00:00
current,1.365,0.4471,6.1101,1.7762,1.9719,0.8712,2.3446,0.0418,2022-10-18 08:47:49.679000+00:00
current,1.2179,2.9658,7.1237,1.4652,2.1649,0.2208,1.083,0.1488,2022-10-18 08:47:51.570000+00:00
current,1.3383,4.7419,7.1527,1.0031,2.5627,0.4199,1.1302,0.133,2022-10-18 08:47:53.461000+00:00
current,0.2893,5.4082,8.4211,1.214,2.496,0.7526,1.648,0.2503,2022-10-18 08:47:55.352000+00:00
current,0.6291,7.6336,9.1492,1.8645,2.4089,0.6075,2.1881,0.2858,2022-10-18 08:47:57.243000+00:00
current,0.7347,9.703,10.6843,0.9058,2.6084,0.7008,1.8571,0.2422,2022-10-18 08:47:59.134000+00:00
current,0.9292,11.8375,10.8037,0.9125,2.336,1.0951,1.8229,0.3801,2022-10-18 08:48:01.025000+00:00
current,0.9327,10.2551,13.6916,0.3343,3.139,1.1505,2.7802,0.4738,2022-10-18 08:48:02.916000+00:00
current,0.3541,11.0425,12.3978,0.2564,2.9446,0.7001,2.3443,0.4522,2022-10-18 08:48:04.807000+00:00
current,0.0,11.786,14.1132,0.1964,2.9072,0.7917,0.5754,0.3577,2022-10-18 08:48:06.698000+00:00
current,0.8259,11.2162,11.9297,0.7797,2.4232,0.7728,0.4344,0.3245,2022-10-18 08:48:08.589000+00:00
current,0.6001,12.3779,11.0575,0.8819,2.071,1.6994,0.0747,0.3694,2022-10-18 08:48:10.480000+00:00
current,1.0668,11.7941,11.2791,1.1834,1.9402,1.8253,0.0275,0.2637,2022-10-18 08:48:12.371000+00:00
current,0.6138,8.7757,7.3321,0.9981,1.9722,1.504,0.0,0.1892,2022-10-18 08:48:14.262000+00:00
current,0.6991,10.5679,6.3686,1.1067,1.122,1.7106,0.0,0.2658,2022-10-18 08:48:16.153000+00:00
current,0.5792,9.1062,8.9228,1.179,1.7306,1.3374,0.586,0.1762,2022-10-18 08:48:18.044000+00:00
current,0.5421,5.9226,10.3092,1.8711,1.9099,1.4917,0.4177,0.1131,2022-10-18 08:48:19.935000+00:00
current,0.4844,11.1381,7.8921,1.7574,1.8132,1.5668,0.8515,0.2273,2022-10-18 08:48:21.826000+00:00
current,1.2566,8.8514,5.5796,1.7814,1.2929,1.5092,0.7052,0.1469,2022-10-18 08:48:23.717000+00:00
current,2.175,9.6056,3.6079,2.1242,0.6435,1.837,0.5391,0.0578,2022-10-18 08:48:25.608000+00:00
current,2.2209,7.5093,2.6461,1.7875,1.3854,1.939,0.4994,0.0,2022-10-18 08:48:27.499000+00:00
current,1.9617,6.6614,2.8019,1.1934,1.1397,1.9908,0.4295,0.0,2022-10-18 08:48:29.390000+00:00
current,1.3051,5.4477,4.0294,1.0509,1.5036,1.7473,0.2536,0.0,2022-10-18 08:48:31.281000+00:00
current,0.6824,3.8703,5.3934,1.2873,1.6643,2.3482,1.1387,0.0,2022-10-18 08:48:33.172000+00:00
current,1.4373,5.4957,7.5713,1.1594,1.5892,2.6546,1.2599,0.0,2022-10-18 08:48:35.063000+00:00
current,0.7688,9.253,8.9583,1.2151,1.3135,2.54,0.9501,0.0,2022-10-18 08:48:36.954000+00:00
current,0.6421,8.9324,5.6352,1.0221,1.6164,1.9023,1.0906,0.0,2022-10-18 08:48:38.845000+00:00
current,0.8032,5.7325,4.9323,0.9844,1.0499,2.2947,1.5953,0.0,2022-10-18 08:48:40.736000+00:00
current,0.0,4.0464,3.1855,0.5729,1.457,1.6945,1.7369,0.0763,2022-10-18 08:48:42.627000+00:00
current,0.0,2.8716,6.2369,0.8792,2.1623,1.6821,1.5561,0.1232,2022-10-18 08:48:44.518000+00:00
current,0.0,3.3448,5.603,1.1459,1.4457,1.3798,2.2465,0.2001,2022-10-18 08:48:46.409000+00:00
current,0.0,2.9253,4.5925,1.7001,1.6334,0.9349,2.9274,0.3861,2022-10-18 08:48:48.300000+00:00
current,0.0,6.6852,5.5421,1.2745,1.0977,0.3496,1.9471,0.3184,2022-10-18 08:48:50.191000+00:00
current,0.0,6.4531,5.1377,1.963,1.3634,0.3343,2.2959,0.2784,2022-10-18 08:48:52.082000+00:00
current,0.0,7.7217,6.4541,1.7359,1.5364,0.8902,3.0168,0.3553,2022-10-18 08:48:53.973000+00:00
current,0.0,7.2653,5.5237,0.9722,1.5708,1.2681,3.4959,0.278,2022-10-18 08:48:55.864000+00:00
current,0.0,7.0671,6.6181,1.3884,0.917,1.0769,2.7434,0.1846,2022-10-18 08:48:57.755000+00:00
current,0.0,6.3686,3.3103,1.7659,1.8074,1.6237,1.4433,0.107,2022-10-18 08:48:59.646000+00:00
current,0.0506,6.3182,6.5757,1.5435,1.9699,1.7516,1.7482,0.0907,2022-10-18 08:49:01.537000+00:00
current,0.4065,5.4704,7.2966,1.1336,1.33,1.6396,1.5581,0.2548,2022-10-18 08:49:03.428000+00:00
current,0.0,5.5792,7.4573,0.183,0.8568,1.456,1.2227,0.1739,2022-10-18 08:49:05.319000+00:00
current,0.0,4.708,6.5649,0.0,0.9468,0.7916,0.9781,0.0454,2022-10-18 08:49:07.210000+00:00
current,0.0188,8.5393,6.3276,0.0,2.0773,1.0592,0.9567,0.0715,2022-10-18 08:49:09.101000+00:00
current,0.2901,8.9229,6.0894,0.0378,2.5752,1.2373,1.1501,0.1412,2022-10-18 08:49:10.992000+00:00
current,0.9596,9.5726,5.699,0.2537,2.7829,1.3943,0.9155,0.1322,2022-10-18 08:49:12.883000+00:00
current,0.1921,8.9337,5.9455,0.4003,2.54,1.185,0.7886,0.1287,2022-10-18 08:49:14.774000+00:00
current,0.0,6.2246,5.6533,0.3158,2.5283,1.2021,1.7496,0.1447,2022-10-18 08:49:16.665000+00:00
current,0.0,3.9921,5.471,0.3869,1.868,1.5056,1.8742,0.3488,2022-10-18 08:49:18.556000+00:00
current,0.0,3.9034,4.8819,0.7097,1.4184,1.5384,1.6262,0.347,2022-10-18 08:49:20.447000+00:00
current,0.0,3.7696,4.6802,0.9523,1.6743,1.1101,0.6058,0.2117,2022-10-18 08:49:22.338000+00:00
current,0.0,4.6263,4.9672,1.0767,1.5052,1.2148,1.128,0.2835,2022-10-18 08:49:24.229000+00:00
current,0.1321,5.0621,5.1084,1.4374,0.9192,1.6177,1.493,0.3212,2022-10-18 08:49:26.120000+00:00
current,0.309,4.3822,4.958,0.9823,0.9021,1.2768,1.1857,0.3732,2022-10-18 08:49:28.011000+00:00
current,0.3242,8.8706,4.5911,0.6181,0.7873,1.4191,1.765,0.4019,2022-10-18 08:49:29.902000+00:00
current,0.2477,9.1468,5.291,0.9577,0.8654,1.2105,1.7747,0.2863,2022-10-18 08:49:31.793000+00:00
current,0.1523,8.1058,4.4304,0.7985,1.1471,1.2038,2.3488,0.1442,2022-10-18 08:49:33.684000+00:00
current,0.3964,7.2762,2.3104,0.7314,1.8642,0.9569,2.4117,0.3399,2022-10-18 08:49:35.575000+00:00
current,0.0,8.3224,2.423,0.5084,1.6507,0.9328,1.668,0.2778,2022-10-18 08:49:37.466000+00:00
current,0.644,7.7186,3.7445,0.3725,1.8896,0.3505,0.4633,0.2842,2022-10-18 08:49:39.357000+00:00
current,0.3925,9.0993,4.4466,0.2185,2.5458,0.0,0.1699,0.2897,2022-10-18 08:49:41.248000+00:00
current,0.7644,8.6436,5.4545,0.8597,2.8508,0.0,0.4034,0.2403,2022-10-18 08:49:43.139000+00:00
current,0.8787,7.7445,4.8679,0.9233,2.9027,0.0,0.3676,0.308,2022-10-18 08:49:45.030000+00:00
current,0.4115,5.2157,5.3786,1.0659,3.0513,0.0,0.2172,0.272,2022-10-18 08:49:46.921000+00:00
current,1.1212,6.9873,7.8489,0.5451,3.3114,0.2156,0.397,0.2938,2022-10-18 08:49:48.812000+00:00
current,1.6622,5.1084,6.0661,0.318,3.5865,0.5975,0.9733,0.2314,2022-10-18 08:49:50.703000+00:00
current,0.924,6.4189,6.5189,0.1176,2.1445,0.0634,1.1347,0.0524,2022-10-18 08:49:52.594000+00:00
current,0.9513,5.396,5.8744,0.3662,1.4482,0.5572,0.381,0.0,2022-10-18 08:49:54.485000+00:00
current,1.1055,6.8576,7.34,0.1741,1.3133,0.0,0.1837,0.1177,2022-10-18 08:49:56.376000+00:00
current,0.1917,8.864,7.0521,0.4393,1.7697,0.3457,0.589,0.008,2022-10-18 08:49:58.267000+00:00
current,0.0,7.3419,6.4562,0.0,1.7357,0.911,0.5069,0.0,2022-10-18 08:50:00.158000+00:00
current,0.0,5.8295,4.5432,0.0,1.6834,0.8108,0.6077,0.0,2022-10-18 08:50:02.049000+00:00
current,0.0,9.4669,3.3879,0.0,1.8802,1.1175,1.1911,0.0526,2022-10-18 08:50:03.940000+00:00
current,0.0,9.8653,3.0476,0.0,1.917,1.1958,0.7082,0.2779,2022-10-18 08:50:05.831000+00:00
current,0.0,10.6547,4.3385,0.0,2.4498,0.4871,0.9732,0.2497,2022-10-18 08:50:07.722000+00:00
current,0.0,7.974,6.2508,0.0,2.6819,0.6165,0.8007,0.1901,2022-10-18 08:50:09.613000+00:00
current,0.0,6.1082,5.9129,0.0,3.1923,0.6137,0.472,0.2522,2022-10-18 08:50:11.504000+00:00
current,0.0,6.4386,5.3561,0.0,2.0684,1.4549,0.6082,0.1769,2022-10-18 08:50:13.395000+00:00
current,0.0,5.7696,5.7115,0.0,2.4674,1.3259,0.3456,0.1973,2022-10-18 08:50:15.286000+00:00
current,0.1387,4.1461,5.8518,0.0,2.1177,1.0919,1.2146,0.2197,2022-10-18 08:50:17.177000+00:00
current,0.0,4.7828,5.5061,0.0,2.0245,1.2605,0.8367,0.1195,2022-10-18 08:50:19.068000+00:00
current,0.0,2.1082,5.3659,0.0,1.0869,0.9984,0.4126,0.1206,2022-10-18 08:50:20.959000+00:00
